primary_id,edition_id,title,dynasty,author,edition,fulltext_read,fulltext_search,fulltext_download,image
KR6n0073,T,辯中邊論頌,唐,彌勒菩薩,【大正新修大藏經】,y,y,y,y
KR6n0073,TKD,辯中邊論頌,唐,彌勒菩薩,【高麗藏・東國影印版】,y,y,y,y
KR6n0074,CBETA,十八空論,陳,龍樹菩薩,【電子佛典集成】,y,y,y,y
KR6n0074,T,十八空論,陳,龍樹菩薩,【大正新修大藏經】,y,y,y,y
KR6n0074,TKD,十八空論,陳,龍樹菩薩,【高麗藏・東國影印版】,y,y,y,y
KR6n0075,CBETA,辯中邊論述記,唐,窺基,【電子佛典集成】,y,y,y,y
KR6n0075,T,辯中邊論述記,唐,窺基,【大正新修大藏經】,y,y,y,y
KR6n0076,CBETA,中邊分別論疏,新羅,元曉,【電子佛典集成】,y,y,y,y
KR6n0076,X,中邊分別論疏,新羅,元曉,【卍續藏經】,y,y,y,y
KR6n0077,CBETA,顯揚聖教論,唐,無著菩薩,【電子佛典集成】,y,y,y,y
KR6n0077,T,顯揚聖教論,唐,無著菩薩,【大正新修大藏經】,y,y,y,y
KR6n0077,TKD,顯揚聖教論,唐,無著菩薩,【高麗藏・東國影印版】,y,y,y,y
KR6n0078,CBETA,顯揚聖教論頌,唐,無著菩薩,【電子佛典集成】,y,y,y,y
KR6n0078,T,顯揚聖教論頌,唐,無著菩薩,【大正新修大藏經】,y,y,y,y
KR6n0078,TKD,顯揚聖教論頌,唐,無著菩薩,【高麗藏・東國影印版】,y,y,y,y
KR6n0079,CBETA,三無性論,陳,真諦,【電子佛典集成】,y,y,y,y
KR6n0079,T,三無性論,陳,真諦,【大正新修大藏經】,y,y,y,y
KR6n0079,TKD,三無性論,陳,真諦,【高麗藏・東國影印版】,y,y,y,y
KR6n0080,CBETA,大乘莊嚴經論,唐,無著菩薩,【電子佛典集成】,y,y,y,y
KR6n0080,T,大乘莊嚴經論,唐,無著菩薩,【大正新修大藏經】,y,y,y,y
KR6n0080,TKD,大乘莊嚴經論,唐,無著菩薩,【高麗藏・東國影印版】,y,y,y,y
KR6n0081,CBETA,大乘阿毘達磨集論,唐,無著菩薩,【電子佛典集成】,y,y,y,y
KR6n0081,T,大乘阿毘達磨集論,唐,無著菩薩,【大正新修大藏經】,y,y,y,y
KR6n0081,TKD,大乘阿毘達磨集論,唐,無著菩薩,【高麗藏・東國影印版】,y,y,y,y
KR6n0082,CBETA,大乘阿毘達磨雜集論,唐,安慧菩薩,【電子佛典集成】,y,y,y,y
KR6n0082,T,大乘阿毘達磨雜集論,唐,安慧菩薩,【大正新修大藏經】,y,y,y,y
KR6n0082,TKD,大乘阿毘達磨雜集論,唐,安慧菩薩,【高麗藏・東國影印版】,y,y,y,y
